video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
IMG_4129_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4129_prores_scene_001_hap.mov,34.6,30.0,720x1280,5.042,6.191,moderate,warm,"bowling, group, motion, recreation, sport","composition, depth_of_field, lens_flare, motion, perspective","anticipation, contentment, engagement","plastic, synthetic_lane_coating, wood","#333131, #a18f76, #aeb6bb",a man is standing in front of bowling lanes | a man is bowling down the lanes with his ball in his hand | a bowling alley in the background | a bowling alley with two bowlers in the middle of the lane | a bowling ball rolls down the lane and hits the pins,"A man stands poised at the beginning of a bowling alley, ball in hand, ready to swing. Further down, another man has released his ball and is watching its progress towards the pins. The alley itself buzzes with the warm ambient lighting typical of such venues, illuminating the wooden lanes in a cozy, inviting glow. Moderately paced actions are evident as balls roll and pins topple. The overall atmosphere is one of casual, yet focused, recreation."
Grandma Bernice 1999 Birthday_prores_scene_003,/Volumes/CORSAIR/SCENES/Grandma Bernice 1999 Birthday_prores_scene_003_hap.mov,9.86,29.97002997002997,704x480,48.87,81.424,dynamic,cool,"cake, eating, furniture, hands, human, ice_cream, seated","center-composition, cool_hues, muted_colors, soft_lighting","gentle, serene","fabric_of_clothing, food, table_material","#7d8b86, #33383c, #dfe5e4",a woman eating ice cream | a woman sits at the table eating food | a woman is eating cake with her hands | a woman is sitting in the middle of the table with her hands on her lap,"A woman is seated in the center of a muted color scene with a sparse table in front of her. She gracefully alternates between eating ice cream and cake, the latter with her bare hands. Her other moments are calm, with hands resting quietly on her lap between bites. The environment is suffused with soft, cool hues lending a serene ambiance. The dominant motion is gentle and repetitive as she brings food to her mouth. The lighting is diffuse, avoiding harsh shadows and reinforcing the cool color mood."
Frank Monk 2000_prores_scene_001,/Volumes/CORSAIR/SCENES/Frank Monk 2000_prores_scene_001_hap.mov,41.11,29.97002997002997,704x480,9.753,6.596,moderate,cool,"expression, historic, human, human_head, monochrome, photography, portrait","figurative_art, monochrome, still_life, two-dimensional","quiet, reflective, restrained, static","ink, paper, photograph","#020202, #7f7f80, #434243",black and white photograph of a man with his mouth open | a man is standing in front of an old black and white photograph | a black and white photograph of an image of someone's head | a black and white photograph of an image,"A grayscale scene featuring a man standing still and facing forward in front of a large, monochromatic photograph that captures an ephemeral moment of another individual with their mouth open as if caught mid-speech or exclamation. The photo and man exist in a well-lit environment that casts soft shadows, providing depth without high contrast. The overall impression of motion comes from the subject's pose in the photograph rather than any dynamic movement in the scene itself. The cool color mood is suggested by the black and white tones that imbue the scene with a certain distance and emotional restraint."
20221009_214240_prores copy_scene_001,/Volumes/CORSAIR/SCENES/20221009_214240_prores copy_scene_001_hap.mov,9.31,27.82,720x1280,11.274,8.04,moderate,cool,"event, group, human, interior, outdoor, wedding","cool_lighting, dancing, motion, outdoor_lighting","celebratory, comfortable, energetic, lively","dance_floor_surface, decorative_lights, natural_light","#8209c1, #40018c, #590a59",a group of people dancing on the dance floor at an event | a man and woman dancing on the dance floor at an outdoor wedding,"The scene captures a lively atmosphere where a diverse group of individuals are engaged in dancing on a dance floor at a well-attended event. In the center, a man and woman stand out as they perform a dance together on an outdoor setting, likely a part of a wedding celebration. The motion is moderate, indicating an energetic yet controlled pace. The color mood suggests cool tones, likely from natural lighting and possible decorative lights, portraying a comfortable and inviting setting as the day transitions to evening."
Christmas 2000_prores_scene_001,/Volumes/CORSAIR/SCENES/Christmas 2000_prores_scene_001_hap.mov,394.53,29.97002997002997,704x480,5.349,5.188,moderate,warm,"dog, human, living_room, piano, playing, seated","animal_presence, centered_composition, furniture, human_figures, musical_instrument","contentment, cozy, focus, playfulness, warm_lighting","animal_fur, fabric_clothing, wooden_piano","#d6dad9, #837d6c, #23211b",a dog sits on the piano in the living room | a woman plays the piano in her living room | a man plays the piano while his dog sits on his lap,"In the center, a woman is seated at a piano, fingers gracefully dancing over the keys with moderate motion. To her right, a man also plays a piano, his pet dog contentedly perched on his lap, adding a playful essence to the scene. The room is cast in a warm glow, likely from an overhead light or nearby lamps, enveloping the scene in a cozy and inviting atmosphere."
MOV_9700_prores_scene_001,/Volumes/CORSAIR/SCENES/MOV_9700_prores_scene_001_hap.mov,14.11,30.0,720x1280,32.991,67.829,dynamic,warm,"electronic_device, firefighter, human, music, rescue, rubble, smoke","front, indoor, mid_action, outdoor, soft_focus, warm_tones","focused, intense, relief","firefighter_gear, light, rubble, smoke, synthesizer","#1e1817, #c7bb9f, #555753",a man is standing in front of an electronic device | a man is playing music with smoke in the background | a firefighter is rescued after being trapped in the rubble of his home | a person is standing in front of an image,"A man stands before an electronic device, possibly a synthesizer, immersed in playing music; wisps of smoke drift around him, adding to the dynamic ambiance. In a contrasting scene, a firefighter emerging from home rubble is bathed in warm light."
2014-06-05 20.09.56_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-06-05 20.09.56_prores_scene_001_hap.mov,38.11,29.97002997002997,1920x1080,29.277,87.545,active,warm,"backdrop, event, group, performer, stage","active, frontal, group, instruments, warm_lighting","convivial, energetic, engaged","electrical, fabric, metal, paper, wood","#151310, #726d5b, #e0ddd0",a group of people playing instruments | a group of musicians playing music in front of an audience | a group of people standing in front of an image,"In the bustling scene, a vibrant group of musicians is dynamically engaged with their instruments, suggesting an energetic performance. They are set up on a stage, facing an attentive audience whose focus is directed towards the performers. A backdrop behind the ensemble depicts an image which forms a thematic context for the event. Warm lighting washes over the scene, enhancing the convivial atmosphere with golden hues that complement the tones of the instruments and the performers' attire."
IMG_7483_prores_scene_001_1,/Volumes/CORSAIR/SCENES/IMG_7483_prores_scene_001_1_hap.mov,18.0,30.0,720x1280,48.981,23.862,dynamic,cool,"dog, feet, grass, interaction, licking, outdoor, owner, play","close_up, monochrome, natural_light, persons_feet, two_dogs","joyful, lively, playful","fur, grass, skin","#d1ced1, #8f927d, #2d3138",a black and white dog playing in the grass | a person's feet on the ground | a dog playing with another dog in the grass | a dog licking his owner's face | a close-up of the person's feet and legs | a person is standing in front of two dogs,"A black and white dog frolics in grass; nearby, a person's feet and legs are shown standing. Another dog joins in play. One dog licks a human's face. Scene is outdoors, daylight, with cool tones"
Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_009,/Volumes/CORSAIR/SCENES/Haunted Smoke Full 2004 Kitchen Distribution_prores_scene_009_hap.mov,110.78,29.97002997002997,640x480,15.403,103.283,active,warm,"drumming, event, group, monochrome, music, silhouette, stage","backlit, group_activity, low_light, monochrome, shadow_cast, silhouette","energetic, intimate, rhythmic, warm_lighting","electronic_amplification, metallic_cymbals, textile_clothing, wooden_instruments","#b0b3b0, #171616, #6c736b",a man standing on stage in the dark | a group of people playing drums in the dark | a man playing drums in the dark | a man standing on stage in front of an audience with his back to the camera | a black and white image of two people playing guitar | a band performs in front of an audience,"A dimly-lit stage where the ambient glow casts silhouettes of performers engaged in musical expression, with one man forefront on stage, his figure illuminated from behind casting a shadow before him, surrounded by the rhythmic pulsation of drummers in the darkness, their instruments intermittently catching the light as they move to the beat. In the background, a shadowed audience faces the stage, and complementing this concert scene, a monochromatic vignette shows a duo with guitars in the intimate dance of a shared melody, while a band elsewhere commands the attention of their own gathered spectators, enveloped in the warm hum of stage lighting."
Meg Camera Test_prores_scene_001,/Volumes/CORSAIR/SCENES/Meg Camera Test_prores_scene_001_hap.mov,51.66,29.97002997002997,640x480,2.841,3.271,still,warm,"black_and_white_figure, brown_eyes, empty, long_hair, smiling, young_woman",portrait,"contentment, warm_lighting",photography,"#1e1617, #585050, #9e8780",a young woman with long hair in front of her face | a young woman with long hair and brown eyes is looking at the camera | a young woman smiling in front of an empty background | a woman in black and white standing in front of an image,"A young woman with long hair covering part of her face, brown eyes looking at the camera, smiling against a nondescript backdrop; a grayscale figure also present."
2014-04-13 12.28.52_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-04-13 12.28.52_prores_scene_001_hap.mov,2.56,29.97002997002997,1920x1080,5.703,0.0,moderate,warm,"afternoon, breeze, cat, natural_light, window_sill","gentle_motion, interior, perched, relaxed, warm_lighting","attentive, calm, contentment, warm_lighting","fluffy_fur, sunlight_glow, wooden_sill","#babeb9, #3c3a33, #7a736c",a cat sits on the window sill,"A fluffy cat is perched contentedly on a window sill, body relaxed but head actively scanning the outdoors. The cat's fur softly ripples as a gentle breeze wafts in through a slightly open window. The room is bathed in the golden hues of late afternoon sunlight, casting a warm glow on the cat and the surrounding surfaces. The cat's tail occasionally flicks in moderate, rhythmic motions that suggest a state of attentive calm."
